trackName,lyric_line,lyric_full
雙截棍,"['巖燒店的煙味瀰漫 隔壁是國術館', '店裡面的媽媽桑 茶道 有三段', '教拳腳武術的老闆 練鐵沙掌 耍楊家槍', '硬底子功夫最擅長 還會金鐘罩鐵步衫', '他們兒子我習慣 從小就耳濡目染', '什麼刀槍跟棍棒 我都耍的有模有樣', '什麼兵器最喜歡 雙截棍柔中帶剛', '想要去河南嵩山 學少林跟武當', '幹什麼(客) 幹什麼(客) 呼吸吐納心自在', '幹什麼(客) 幹什麼(客) 氣沉丹田手心開', '幹什麼(客) 幹什麼(客) 日行千里繫沙袋', '飛簷走壁莫奇怪 去去就來', '一個馬步向前 一記左鉤拳 右鉤拳', '一句惹毛我的人有危險 一再重演', '一根我不抽的菸 一放好多年 它一直在身邊', '幹什麼(客) 幹什麼(客) 我打開任督二脈', '幹什麼(客) 幹什麼(客) 東亞病夫的招牌', '幹什麼(客) 幹什麼(客) 已被我一腳踢開', '快使用雙截棍 哼哼哈兮', '快使用雙截棍 哼哼哈兮', '習武之人切記 仁者無敵', '是誰在練太極 風生水起', '快使用雙截棍 哼哼哈兮', '快使用雙截棍 哼哼哈兮', '如果我有輕功 飛簷走壁', '為人耿直不屈 一身正氣', '快使用雙截棍 哼', '我用手刀防禦 哼', '漂亮的迴旋踢']",巖燒店的煙味瀰漫隔壁是國術館店裡面的媽媽桑茶道有三段教拳腳武術的老闆練鐵沙掌耍楊家槍硬底子功夫最擅長還會金鐘罩鐵步衫他們兒子我習慣從小就耳濡目染什麼刀槍跟棍棒我都耍的有模有樣什麼兵器最喜歡雙截棍柔中帶剛想要去河南嵩山學少林跟武當幹什麼(客)幹什麼(客)呼吸吐納心自在幹什麼(客)幹什麼(客)氣沉丹田手心開幹什麼(客)幹什麼(客)日行千里繫沙袋飛簷走壁莫奇怪去去就來一個馬步向前一記左鉤拳右鉤拳一句惹毛我的人有危險一再重演一根我不抽的菸一放好多年它一直在身邊幹什麼(客)幹什麼(客)我打開任督二脈幹什麼(客)幹什麼(客)東亞病夫的招牌幹什麼(客)幹什麼(客)已被我一腳踢開快使用雙截棍哼哼哈兮快使用雙截棍哼哼哈兮習武之人切記仁者無敵是誰在練太極風生水起快使用雙截棍哼哼哈兮快使用雙截棍哼哼哈兮如果我有輕功飛簷走壁為人耿直不屈一身正氣快使用雙截棍哼我用手刀防禦哼漂亮的迴旋踢
最後的戰役,"['機槍掃射聲中我們尋找遮蔽的戰壕', '兒時沙雕的城堡毀壞了重新蓋就好', '可是你那件染血佈滿彈孔的軍外套', '卻就連禱告手都舉不好', '在硝煙中想起冰棒汽水的味道', '和那些無所事事一整個夏天的年少', '我放下槍回憶去年一起畢業的學校', '而眼淚一直都忘記要掉', '嘲笑的聲音在風中不斷被練習', '這樹林間充滿了敵意', '部隊棄守陣地你堅持要我也離去', '我怎麼能放棄', '我留著陪你 強忍著淚滴', '有些事真的 來不及 回不去', '你臉在抽搐 就快沒力氣', '家鄉事不准我再提', '我留著陪你 最後的距離', '是你的側臉倒在我的懷裡', '你慢慢睡去 我搖不醒你', '淚水在戰壕裡決了堤']",機槍掃射聲中我們尋找遮蔽的戰壕兒時沙雕的城堡毀壞了重新蓋就好可是你那件染血佈滿彈孔的軍外套卻就連禱告手都舉不好在硝煙中想起冰棒汽水的味道和那些無所事事一整個夏天的年少我放下槍回憶去年一起畢業的學校而眼淚一直都忘記要掉嘲笑的聲音在風中不斷被練習這樹林間充滿了敵意部隊棄守陣地你堅持要我也離去我怎麼能放棄我留著陪你強忍著淚滴有些事真的來不及回不去你臉在抽搐就快沒力氣家鄉事不准我再提我留著陪你最後的距離是你的側臉倒在我的懷裡你慢慢睡去我搖不醒你淚水在戰壕裡決了堤
以父之名(父の名で),"['微涼的晨露 沾濕黑禮服 石板路有霧 父在低訴', '無奈的覺悟 只能更殘酷 一切都為了 通往聖堂的路', '吹不散的霧 隱沒了意圖 誰輕柔踱步 停住', '還來不及哭 穿過的子彈 就帶走 溫度', '我們每個人都有罪 犯著不同的罪 我能決定誰對', '誰又該要沈睡 爭論不能解決 在永無止境的夜', '關掉你的嘴 唯一的恩惠', '擋在前面的人都有罪 後悔也無路可退 以父之名判決', '那感覺沒有適合字彙 就像邊笑邊掉淚 凝視著完全的黑', '阻擋悲劇蔓延的悲劇會讓我沈醉', '低頭親吻我的左手 換取被寬恕的承諾', '老舊管風琴在角落 一直一直一直伴奏', '黑色簾幕被風吹動陽光無言的穿透 灑向那群被我馴服後的獸', '沈默的喊叫 沈默的喊叫 孤單開始發酵 不停對著我嘲笑', '回憶逐漸延燒 曾經純真的畫面 殘忍的溫柔出現 脆弱時間到', '我們一起來禱告', '仁慈的父我已墜入 看不見罪的國度 請原諒我的自負', '沒人能說沒人可說 好難承受 榮耀的背後刻著一道孤獨', '閉上雙眼 我又看見 當年那夢的畫面 天空是濛濛的霧', '父親牽著 我的雙手 輕輕走過 清晨那安安靜靜的石板路', '(那斑駁的家徽 我擦拭了一夜 孤獨的光輝我才懂的感覺', '燭光 不 不 停的 搖晃 貓頭鷹在 窗櫺上 對著遠方眺望', '通向 大廳的長廊 一樣 說不出的滄桑 沒有喧囂', '只有寧靜圍繞 我 慢慢睡著 天 剛剛破曉)']",微涼的晨露沾濕黑禮服石板路有霧父在低訴無奈的覺悟只能更殘酷一切都為了通往聖堂的路吹不散的霧隱沒了意圖誰輕柔踱步停住還來不及哭穿過的子彈就帶走溫度我們每個人都有罪犯著不同的罪我能決定誰對誰又該要沈睡爭論不能解決在永無止境的夜關掉你的嘴唯一的恩惠擋在前面的人都有罪後悔也無路可退以父之名判決那感覺沒有適合字彙就像邊笑邊掉淚凝視著完全的黑阻擋悲劇蔓延的悲劇會讓我沈醉低頭親吻我的左手換取被寬恕的承諾老舊管風琴在角落一直一直一直伴奏黑色簾幕被風吹動陽光無言的穿透灑向那群被我馴服後的獸沈默的喊叫沈默的喊叫孤單開始發酵不停對著我嘲笑回憶逐漸延燒曾經純真的畫面殘忍的溫柔出現脆弱時間到我們一起來禱告仁慈的父我已墜入看不見罪的國度請原諒我的自負沒人能說沒人可說好難承受榮耀的背後刻著一道孤獨閉上雙眼我又看見當年那夢的畫面天空是濛濛的霧父親牽著我的雙手輕輕走過清晨那安安靜靜的石板路(那斑駁的家徽我擦拭了一夜孤獨的光輝我才懂的感覺燭光不不停的搖晃貓頭鷹在窗櫺上對著遠方眺望通向大廳的長廊一樣說不出的滄桑沒有喧囂只有寧靜圍繞我慢慢睡著天剛剛破曉)
Intro(周杰倫親口錄製感性留言),[],
飄移,"['找支筆 寫下日記 記錄勇氣 我可以 對著牆壁 讓拳頭叛逆', '呼吸 天窗玻璃 打開我的身體 這裏引擎聲就像是一種樂器', '所以 風呼嘯而過刺激 所以 我在轉彎飄移', '加足了馬力 飆到底 看仔細', '零到一百公里 誰敢與我為敵 我用第一人稱 在飄移青春', '輸跟贏的分寸 計算的很精準 我踏上風火輪 在飄移青春', '故事中的我們 在演自己的人生', '勝敗的對比 是殘酷的可以 運氣 從來就不在我這裏', '實力沒辦法模擬 飄移 人車一體 飄移', '笑看後視鏡的自己 啊', '點火 繼續 事關 榮譽', '我除了 第一 其他沒有 興趣', '得瓢 得瓢 得伊得瓢', '我安靜的喝飲料 輕鬆的笑 我用第一人稱 在飄移青春', '輸跟贏的分寸 計算的很精準 我踏上風火輪 在飄移青春', '故事中的我們 在演自己的人生', '得瓢 得瓢 得伊得瓢(得瓢 得瓢 得伊得瓢)', '我繞過山腰 雨聲敲敲(我繞過山腰 雨聲敲敲)', '得瓢 得瓢 得伊的瓢(得瓢 得瓢 得伊得瓢)', '再開進隧道 風聲瀟瀟(再開進隧道 風聲瀟瀟)']",找支筆寫下日記記錄勇氣我可以對著牆壁讓拳頭叛逆呼吸天窗玻璃打開我的身體這裏引擎聲就像是一種樂器所以風呼嘯而過刺激所以我在轉彎飄移加足了馬力飆到底看仔細零到一百公里誰敢與我為敵我用第一人稱在飄移青春輸跟贏的分寸計算的很精準我踏上風火輪在飄移青春故事中的我們在演自己的人生勝敗的對比是殘酷的可以運氣從來就不在我這裏實力沒辦法模擬飄移人車一體飄移笑看後視鏡的自己啊點火繼續事關榮譽我除了第一其他沒有興趣得瓢得瓢得伊得瓢我安靜的喝飲料輕鬆的笑我用第一人稱在飄移青春輸跟贏的分寸計算的很精準我踏上風火輪在飄移青春故事中的我們在演自己的人生得瓢得瓢得伊得瓢(得瓢得瓢得伊得瓢)我繞過山腰雨聲敲敲(我繞過山腰雨聲敲敲)得瓢得瓢得伊的瓢(得瓢得瓢得伊得瓢)再開進隧道風聲瀟瀟(再開進隧道風聲瀟瀟)
一路向北,"['★後視鏡裏的世界 越來越遠的道別', '你轉身向背(北) 側臉還是很美', '我用眼光去追 竟聽見著你的淚', '○在車窗外面徘徊 是我錯失的機會', '你站的方位 跟我中間隔著淚', '街景一直在後退 你的崩潰在窗外零碎', '◎我一路向北 離開有你的季節', '你說你好累 已無法再愛上誰', '風在山路吹 過往的畫面全都是我不對', '細數慚愧 我傷你幾回', '我一路向北 離開有你的季節', '方向盤周圍 回轉著我的後悔', '我加速超越 卻甩不掉緊緊跟隨的傷悲', '細數慚愧 我傷你幾回', '停止狼狽 就讓錯純粹']",★後視鏡裏的世界越來越遠的道別你轉身向背(北)側臉還是很美我用眼光去追竟聽見著你的淚○在車窗外面徘徊是我錯失的機會你站的方位跟我中間隔著淚街景一直在後退你的崩潰在窗外零碎◎我一路向北離開有你的季節你說你好累已無法再愛上誰風在山路吹過往的畫面全都是我不對細數慚愧我傷你幾回我一路向北離開有你的季節方向盤周圍回轉著我的後悔我加速超越卻甩不掉緊緊跟隨的傷悲細數慚愧我傷你幾回停止狼狽就讓錯純粹
軌跡,"['電影「尋找周杰倫」主題曲', '怎麼隱藏 我的悲傷 失去妳的地方', '妳的髮香 散得匆忙 我已經跟不上', '＃閉上眼睛 還能看見 你離去的痕跡', '在月光下 一直找尋 那想念的身影', '如果說分手 是苦痛 的起點', '那在終點之前 我願意再愛一遍', '想要對妳說的 不敢說的愛', '會不會有人可以明白', '△我會發著呆 然後忘記你 接著緊緊閉上眼', '想著那一天 會有人代替 讓我不再想念你', '?我會發著呆 然後微微笑 接著緊緊閉上眼', '又想了一遍 妳溫柔的臉 在我忘記之前', '心裡的眼淚 模糊了視線 你已快看不見']",電影「尋找周杰倫」主題曲怎麼隱藏我的悲傷失去妳的地方妳的髮香散得匆忙我已經跟不上＃閉上眼睛還能看見你離去的痕跡在月光下一直找尋那想念的身影如果說分手是苦痛的起點那在終點之前我願意再愛一遍想要對妳說的不敢說的愛會不會有人可以明白△我會發著呆然後忘記你接著緊緊閉上眼想著那一天會有人代替讓我不再想念你?我會發著呆然後微微笑接著緊緊閉上眼又想了一遍妳溫柔的臉在我忘記之前心裡的眼淚模糊了視線你已快看不見
斷了的弦,"['電影「尋找周杰倫」片尾曲', '斷了的弦再怎麼練 我的感覺你已聽不見', '你的轉變像斷掉的弦 再怎麼接音都不對 你的改變我能夠分辨', '＊我沉默 你的話也不多 我們之間少了什麼 不說', '哎唷～微笑後表情終於有點難過(握著你的手) 問你決定了再走', '我突然釋懷的笑 笑聲盤旋半山腰', '隨風在飄搖啊搖 來到你的面前繞', '你淚水往下的掉 說會記住我的好 我也彎起了嘴角笑', '你的美已經給了誰 追了又追我要不回', '我瞭解離開樹的葉 屬於地上的世界凋謝', '斷了的弦再彈一遍 我的世界你不在裏面', '我的指尖已經彈出繭 還是無法留你在我身邊', '△斷了的弦再怎麼練 我的感覺你已聽不見', '你的轉變像斷掉的弦 再怎麼接音都不對 你的改變我能夠分辨']",電影「尋找周杰倫」片尾曲斷了的弦再怎麼練我的感覺你已聽不見你的轉變像斷掉的弦再怎麼接音都不對你的改變我能夠分辨＊我沉默你的話也不多我們之間少了什麼不說哎唷～微笑後表情終於有點難過(握著你的手)問你決定了再走我突然釋懷的笑笑聲盤旋半山腰隨風在飄搖啊搖來到你的面前繞你淚水往下的掉說會記住我的好我也彎起了嘴角笑你的美已經給了誰追了又追我要不回我瞭解離開樹的葉屬於地上的世界凋謝斷了的弦再彈一遍我的世界你不在裏面我的指尖已經彈出繭還是無法留你在我身邊△斷了的弦再怎麼練我的感覺你已聽不見你的轉變像斷掉的弦再怎麼接音都不對你的改變我能夠分辨
軌跡(Original Karaoke),"['怎麼隱藏 我的悲傷 失去妳的地方', '妳的髮香 散得匆忙 我已經跟不上', '＃閉上眼睛 還能看見 你離去的痕跡', '在月光下 一直找尋 那想念的身影', '如果說分手 是苦痛 的起點', '那在終點之前 我願意再愛一遍', '想要對妳說的 不敢說的愛', '會不會有人可以明白', '△我會發著呆 然後忘記你 接著緊緊閉上眼', '想著那一天 會有人代替 讓我不再想念你', '?我會發著呆 然後微微笑 接著緊緊閉上眼', '又想了一遍 妳溫柔的臉 在我忘記之前', '心裡的眼淚 模糊了視線 你已快看不見']",怎麼隱藏我的悲傷失去妳的地方妳的髮香散得匆忙我已經跟不上＃閉上眼睛還能看見你離去的痕跡在月光下一直找尋那想念的身影如果說分手是苦痛的起點那在終點之前我願意再愛一遍想要對妳說的不敢說的愛會不會有人可以明白△我會發著呆然後忘記你接著緊緊閉上眼想著那一天會有人代替讓我不再想念你?我會發著呆然後微微笑接著緊緊閉上眼又想了一遍妳溫柔的臉在我忘記之前心裡的眼淚模糊了視線你已快看不見
斷了的弦(Original Karaoke),"['斷了的弦再怎麼練 我的感覺你已聽不見', '你的轉變像斷掉的弦 再怎麼接音都不對 你的改變我能夠分辨', '＊我沈默 你的話也不多 我們之間少了什麼 不說', '哎唷～微笑後表情終於有點難過(握著你的手) 問你決定了再走', '我突然釋懷的笑 笑聲盤旋半山腰', '隨風在飄搖啊搖 來到你的面前繞', '你淚水無聲的掉 說會記住我的好 我也彎起了嘴角笑', '你的美已經給了誰 追了又追我要不回', '我瞭解離開樹的葉 屬於地上的世界凋謝', '斷了的弦再彈一遍 我的世界你不在裏面', '我的指尖已經彈出繭 還是無法留你在我身邊', '△斷了的弦再怎麼連 我的感覺你已聽不見', '你的轉變像斷掉的弦 再怎麼接音都不對 你的改變我能夠分辨']",斷了的弦再怎麼練我的感覺你已聽不見你的轉變像斷掉的弦再怎麼接音都不對你的改變我能夠分辨＊我沈默你的話也不多我們之間少了什麼不說哎唷～微笑後表情終於有點難過(握著你的手)問你決定了再走我突然釋懷的笑笑聲盤旋半山腰隨風在飄搖啊搖來到你的面前繞你淚水無聲的掉說會記住我的好我也彎起了嘴角笑你的美已經給了誰追了又追我要不回我瞭解離開樹的葉屬於地上的世界凋謝斷了的弦再彈一遍我的世界你不在裏面我的指尖已經彈出繭還是無法留你在我身邊△斷了的弦再怎麼連我的感覺你已聽不見你的轉變像斷掉的弦再怎麼接音都不對你的改變我能夠分辨
